Date,Location,Mall,On_Off_Cmd,A/M_Status,Run_Status,Trip_Status,Schedule_Mode,Time_Schedule,Power_Consumption_in_kwh,Filter_Status,Indoor_Temperature,Airflow_Rates_in_CFM,Month,Is_Weekend,Season,Climate_Prone,Outdoor_Temperature,Occupancy,Fan_Speed,Air_Filter,Air_Quality_PPM,Power_consumption_kwh
2022-03-09,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,21,,3.0,0.0,Summer,Winter,30.0,319.0,Medium,High,304.0,44.0
2022-03-10,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,21,,3.0,0.0,Summer,Winter,25.0,150.0,Low,Low,222.0,13.0
2022-03-11,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,26,,3.0,0.0,Summer,Winter,36.0,337.0,High,High,343.0,70.0
2022-03-12,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,3.0,1.0,Summer,Winter,39.0,458.0,High,High,309.0,67.0
2022-03-13,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,3.0,1.0,Summer,Winter,30.0,432.0,Medium,High,373.0,51.0
2022-03-14,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,3.0,0.0,Summer,Winter,26.0,118.0,Low,Low,241.0,19.0
2022-03-15,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,3.0,0.0,Summer,Winter,38.0,347.0,High,High,337.0,68.0
2022-03-16,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,3.0,0.0,Summer,Winter,36.0,229.0,High,Medium,262.0,37.0
2022-03-17,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,22,,3.0,0.0,Summer,Winter,38.0,308.0,High,High,332.0,57.0
2022-03-18,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,3.0,0.0,Summer,Winter,38.0,219.0,High,Medium,253.0,33.0
2022-03-19,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,24,,3.0,1.0,Summer,Winter,30.0,443.0,Medium,High,385.0,42.0
2022-03-20,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,3.0,1.0,Summer,Winter,32.0,417.0,Medium,High,346.0,44.0
2022-03-21,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,3.0,0.0,Summer,Winter,34.0,295.0,High,Medium,265.0,38.0
2022-03-22,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,23,,3.0,0.0,Summer,Winter,30.0,111.0,Medium,Low,239.0,24.0
2022-03-23,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,3.0,0.0,Summer,Winter,34.0,211.0,High,Medium,285.0,30.0
2022-03-24,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,3.0,0.0,Summer,Winter,30.0,272.0,Medium,Medium,257.0,34.0
2022-03-25,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,3.0,0.0,Summer,Winter,39.0,185.0,High,Low,224.0,29.0
2022-03-26,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,3.0,1.0,Summer,Winter,31.0,345.0,Medium,High,365.0,52.0
2022-03-27,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,21,,3.0,1.0,Summer,Winter,26.0,304.0,Medium,High,368.0,48.0
2022-03-28,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,26,,3.0,0.0,Summer,Winter,31.0,192.0,Medium,Low,234.0,20.0
2022-03-29,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,3.0,0.0,Summer,Winter,30.0,129.0,Medium,Low,215.0,18.0
2022-03-30,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,3.0,0.0,Summer,Winter,39.0,243.0,High,Medium,252.0,32.0
2022-03-31,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,26,,3.0,0.0,Summer,Winter,36.0,262.0,High,Medium,295.0,31.0
2022-04-01,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,21,,4.0,0.0,Summer,Winter,27.0,249.0,Medium,Medium,285.0,31.0
2022-04-02,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,25,,4.0,1.0,Summer,Winter,32.0,442.0,Medium,High,332.0,51.0
2022-04-03,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,26,,4.0,1.0,Summer,Winter,37.0,427.0,High,High,363.0,76.0
2022-04-04,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,4.0,0.0,Summer,Winter,35.0,183.0,High,Low,246.0,25.0
2022-04-05,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,23,,4.0,0.0,Summer,Winter,27.0,291.0,Low,Medium,254.0,21.0
2022-04-06,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,20,,4.0,0.0,Summer,Winter,27.0,284.0,Medium,Medium,274.0,25.0
2022-04-07,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,4.0,0.0,Summer,Winter,35.0,182.0,High,Low,249.0,20.0
2022-04-08,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,4.0,0.0,Summer,Winter,32.0,102.0,Medium,Low,226.0,21.0
2022-04-09,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,4.0,1.0,Summer,Winter,27.0,459.0,Low,High,381.0,36.0
2022-04-10,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,4.0,1.0,Summer,Winter,36.0,315.0,High,High,376.0,83.0
2022-04-11,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,4.0,0.0,Summer,Winter,36.0,270.0,High,Medium,260.0,34.0
2022-04-12,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,26,,4.0,0.0,Summer,Winter,36.0,148.0,High,Low,231.0,22.0
2022-04-13,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,4.0,0.0,Summer,Winter,32.0,104.0,Medium,Low,212.0,21.0
2022-04-14,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,4.0,0.0,Summer,Winter,26.0,197.0,Low,Low,207.0,11.0
2022-04-15,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,4.0,0.0,Summer,Winter,38.0,344.0,High,High,334.0,68.0
2022-04-16,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,21,,4.0,1.0,Summer,Winter,30.0,374.0,Medium,High,388.0,48.0
2022-04-17,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,4.0,1.0,Summer,Winter,38.0,325.0,High,High,343.0,65.0
2022-04-18,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,25,,4.0,0.0,Summer,Winter,37.0,270.0,High,Medium,290.0,37.0
2022-04-19,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,25,,4.0,0.0,Summer,Winter,32.0,290.0,Medium,Medium,283.0,30.0
2022-04-20,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,25,,4.0,0.0,Summer,Winter,32.0,224.0,Medium,Medium,289.0,25.0
2022-04-21,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,24,,4.0,0.0,Summer,Winter,34.0,341.0,High,High,324.0,77.0
2022-04-22,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,4.0,0.0,Summer,Winter,28.0,280.0,Medium,Medium,289.0,33.0
2022-04-23,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,4.0,1.0,Summer,Winter,29.0,438.0,Medium,High,307.0,44.0
2022-04-24,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,22,,4.0,1.0,Summer,Winter,33.0,448.0,High,High,357.0,78.0
2022-04-25,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,4.0,0.0,Summer,Winter,33.0,153.0,High,Low,243.0,29.0
2022-04-26,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,25,,4.0,0.0,Summer,Winter,34.0,224.0,Medium,Medium,266.0,29.0
2022-04-27,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,26,,4.0,0.0,Summer,Winter,36.0,289.0,High,Medium,269.0,39.0
2022-04-28,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,22,,4.0,0.0,Summer,Winter,32.0,122.0,High,Low,208.0,28.0
2022-04-29,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,4.0,0.0,Summer,Winter,34.0,118.0,High,Low,242.0,27.0
2022-04-30,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,26,,4.0,1.0,Summer,Winter,39.0,304.0,High,High,396.0,68.0
2022-05-01,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,22,,5.0,1.0,Summer,Winter,29.0,477.0,Medium,High,355.0,54.0
2022-05-02,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,26,,5.0,0.0,Summer,Winter,34.0,212.0,Medium,Medium,287.0,30.0
2022-05-03,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,25,,5.0,0.0,Summer,Winter,39.0,277.0,High,Medium,258.0,33.0
2022-05-04,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,5.0,0.0,Summer,Winter,32.0,306.0,Medium,High,334.0,47.0
2022-05-05,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,5.0,0.0,Summer,Winter,29.0,181.0,Medium,Low,203.0,18.0
2022-05-06,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,5.0,0.0,Summer,Winter,35.0,109.0,High,Low,245.0,25.0
2022-05-07,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,5.0,1.0,Summer,Winter,34.0,378.0,High,High,342.0,62.0
2022-05-08,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,5.0,1.0,Summer,Winter,32.0,480.0,Medium,High,374.0,48.0
2022-05-09,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,21,,5.0,0.0,Summer,Winter,28.0,262.0,Medium,Medium,298.0,30.0
2022-05-10,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,5.0,0.0,Summer,Winter,27.0,202.0,Low,Medium,268.0,28.0
2022-05-11,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,25,,5.0,0.0,Summer,Winter,32.0,160.0,Medium,Low,236.0,22.0
2022-05-12,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,5.0,0.0,Summer,Winter,34.0,218.0,High,Medium,281.0,31.0
2022-05-13,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,5.0,0.0,Summer,Winter,39.0,264.0,High,Medium,270.0,37.0
2022-05-14,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,5.0,1.0,Summer,Winter,38.0,454.0,High,High,387.0,62.0
2022-05-15,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,25,,5.0,1.0,Summer,Winter,37.0,315.0,High,High,370.0,65.0
2022-05-16,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,5.0,0.0,Summer,Winter,28.0,253.0,Low,Medium,263.0,25.0
2022-05-17,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,26,,5.0,0.0,Summer,Winter,38.0,113.0,High,Low,249.0,23.0
2022-05-18,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,5.0,0.0,Summer,Winter,29.0,318.0,Medium,High,345.0,43.0
2022-05-19,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,5.0,0.0,Summer,Winter,27.0,182.0,Low,Low,241.0,19.0
2022-05-20,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,25,,5.0,0.0,Summer,Winter,37.0,148.0,High,Low,239.0,22.0
2022-05-21,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,5.0,1.0,Summer,Winter,35.0,377.0,High,High,316.0,77.0
2022-05-22,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,26,,5.0,1.0,Summer,Winter,38.0,402.0,High,High,334.0,73.0
2022-05-23,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,23,,5.0,0.0,Summer,Winter,34.0,334.0,High,High,392.0,77.0
2022-05-24,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,5.0,0.0,Summer,Winter,33.0,348.0,Medium,High,354.0,44.0
2022-05-25,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,5.0,0.0,Summer,Winter,33.0,323.0,Medium,High,329.0,47.0
2022-05-26,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,24,,5.0,0.0,Summer,Winter,28.0,328.0,Low,High,359.0,35.0
2022-05-27,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,5.0,0.0,Summer,Winter,33.0,268.0,High,Medium,282.0,35.0
2022-05-28,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,25,,5.0,1.0,Summer,Winter,35.0,380.0,High,High,302.0,60.0
2022-05-29,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,21,,5.0,1.0,Summer,Winter,30.0,358.0,Medium,High,347.0,41.0
2022-05-30,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,26,,5.0,0.0,Summer,Winter,34.0,123.0,Medium,Low,217.0,21.0
2022-05-31,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,25,,5.0,0.0,Summer,Winter,39.0,107.0,High,Low,202.0,25.0
2022-06-01,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,6.0,0.0,Summer,Winter,32.0,111.0,Medium,Low,241.0,17.0
2022-06-02,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,6.0,0.0,Summer,Winter,36.0,175.0,High,Low,215.0,26.0
2022-06-03,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,25,,6.0,0.0,Summer,Winter,38.0,153.0,High,Low,244.0,27.0
2022-06-04,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,25,,6.0,1.0,Summer,Winter,36.0,313.0,High,High,310.0,83.0
2022-06-05,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,20,,6.0,1.0,Summer,Winter,25.0,387.0,Medium,High,333.0,46.0
2022-06-06,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,6.0,0.0,Summer,Winter,29.0,268.0,Medium,Medium,279.0,29.0
2022-06-07,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,25,,6.0,0.0,Summer,Winter,33.0,141.0,Medium,Low,223.0,17.0
2022-06-08,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,6.0,0.0,Summer,Winter,27.0,278.0,Low,Medium,273.0,21.0
2022-06-09,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,24,,6.0,0.0,Summer,Winter,30.0,175.0,Medium,Low,215.0,18.0
2022-06-10,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,26,,6.0,0.0,Summer,Winter,38.0,146.0,High,Low,243.0,22.0
2022-06-11,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,6.0,1.0,Summer,Winter,29.0,307.0,Medium,High,306.0,41.0
2022-06-12,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,6.0,1.0,Summer,Winter,35.0,390.0,High,High,339.0,77.0
2022-06-13,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,6.0,0.0,Summer,Winter,32.0,119.0,Medium,Low,208.0,22.0
2022-06-14,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,6.0,0.0,Summer,Winter,33.0,231.0,High,Medium,261.0,31.0
2022-06-15,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,6.0,0.0,Summer,Winter,35.0,133.0,High,Low,230.0,28.0
2022-06-16,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,26,,6.0,0.0,Summer,Winter,34.0,129.0,Medium,Low,227.0,18.0
2022-06-17,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,6.0,0.0,Summer,Winter,37.0,184.0,High,Low,244.0,25.0
2022-06-18,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,6.0,1.0,Summer,Winter,27.0,355.0,Low,High,301.0,30.0
2022-06-19,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,20,,6.0,1.0,Summer,Winter,30.0,459.0,High,High,346.0,89.0
2022-06-20,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,20,,6.0,0.0,Summer,Winter,28.0,287.0,Medium,Medium,297.0,25.0
2022-06-21,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,6.0,0.0,Summer,Winter,28.0,310.0,Medium,High,339.0,41.0
2022-06-22,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,26,,6.0,0.0,Summer,Winter,37.0,339.0,High,High,378.0,59.0
2022-06-23,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,21,,6.0,0.0,Summer,Winter,30.0,225.0,Medium,Medium,252.0,27.0
2022-06-24,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,6.0,0.0,Summer,Winter,33.0,240.0,High,Medium,277.0,33.0
2022-06-25,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,6.0,1.0,Summer,Winter,32.0,308.0,Medium,High,311.0,48.0
2022-06-26,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,6.0,1.0,Summer,Winter,37.0,429.0,High,High,312.0,87.0
2022-06-27,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,6.0,0.0,Summer,Winter,28.0,165.0,Medium,Low,248.0,21.0
2022-06-28,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,20,,6.0,0.0,Summer,Winter,28.0,168.0,Medium,Low,227.0,15.0
2022-06-29,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,25,,6.0,0.0,Summer,Winter,34.0,331.0,Medium,High,355.0,53.0
2022-06-30,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,6.0,0.0,Summer,Winter,37.0,188.0,High,Low,216.0,24.0
2022-07-01,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,7.0,0.0,Monsoon,Winter,19.0,219.0,Low,Medium,271.0,21.0
2022-07-02,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,23,,7.0,1.0,Monsoon,Winter,25.0,411.0,Low,High,380.0,38.0
2022-07-03,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,7.0,1.0,Monsoon,Winter,29.0,337.0,Medium,High,364.0,41.0
2022-07-04,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,22,,7.0,0.0,Monsoon,Winter,18.0,296.0,Low,Medium,287.0,25.0
2022-07-05,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,7.0,0.0,Monsoon,Winter,25.0,281.0,Low,Medium,250.0,20.0
2022-07-06,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,7.0,0.0,Monsoon,Winter,29.0,187.0,Medium,Low,230.0,16.0
2022-07-07,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,7.0,0.0,Monsoon,Winter,18.0,233.0,Medium,Medium,293.0,32.0
2022-07-08,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,20,,7.0,0.0,Monsoon,Winter,16.0,266.0,Low,Medium,294.0,24.0
2022-07-09,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,23,,7.0,1.0,Monsoon,Winter,18.0,455.0,Medium,High,358.0,49.0
2022-07-10,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,7.0,1.0,Monsoon,Winter,22.0,328.0,Low,High,356.0,36.0
2022-07-11,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,24,,7.0,0.0,Monsoon,Winter,23.0,255.0,Low,Medium,269.0,27.0
2022-07-12,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,21,,7.0,0.0,Monsoon,Winter,26.0,216.0,Medium,Medium,274.0,28.0
2022-07-13,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,21,,7.0,0.0,Monsoon,Winter,21.0,319.0,Low,High,304.0,38.0
2022-07-14,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,21,,7.0,0.0,Monsoon,Winter,23.0,240.0,Low,Medium,280.0,26.0
2022-07-15,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,20,,7.0,0.0,Monsoon,Winter,26.0,333.0,Medium,High,340.0,40.0
2022-07-16,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,7.0,1.0,Monsoon,Winter,18.0,459.0,Low,High,383.0,35.0
2022-07-17,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,23,,7.0,1.0,Monsoon,Winter,23.0,420.0,Low,High,390.0,32.0
2022-07-18,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,7.0,0.0,Monsoon,Winter,29.0,154.0,Medium,Low,217.0,21.0
2022-07-19,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,7.0,0.0,Monsoon,Winter,26.0,172.0,Low,Low,211.0,11.0
2022-07-20,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,7.0,0.0,Monsoon,Winter,21.0,111.0,Low,Low,233.0,12.0
2022-07-21,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,7.0,0.0,Monsoon,Winter,27.0,158.0,Low,Low,209.0,13.0
2022-07-22,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,21,,7.0,0.0,Monsoon,Winter,24.0,339.0,Low,High,372.0,39.0
2022-07-23,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,7.0,1.0,Monsoon,Winter,29.0,347.0,Medium,High,334.0,53.0
2022-07-24,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,7.0,1.0,Monsoon,Winter,26.0,482.0,Low,High,349.0,34.0
2022-07-25,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,7.0,0.0,Monsoon,Winter,29.0,167.0,Medium,Low,209.0,22.0
2022-07-26,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,7.0,0.0,Monsoon,Winter,16.0,170.0,Medium,Low,200.0,17.0
2022-07-27,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,20,,7.0,0.0,Monsoon,Winter,19.0,107.0,Low,Low,211.0,14.0
2022-07-28,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,21,,7.0,0.0,Monsoon,Winter,28.0,285.0,Medium,Medium,250.0,27.0
2022-07-29,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,24,,7.0,0.0,Monsoon,Winter,19.0,143.0,Medium,Low,243.0,15.0
2022-07-30,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,7.0,1.0,Monsoon,Winter,29.0,471.0,Medium,High,307.0,49.0
2022-07-31,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,7.0,1.0,Monsoon,Winter,27.0,478.0,Medium,High,363.0,43.0
2022-08-01,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,20,,8.0,0.0,Monsoon,Winter,26.0,207.0,Medium,Medium,288.0,34.0
2022-08-02,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,21,,8.0,0.0,Monsoon,Winter,20.0,280.0,Low,Medium,267.0,20.0
2022-08-03,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,8.0,0.0,Monsoon,Winter,16.0,178.0,Medium,Low,232.0,24.0
2022-08-04,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,20,,8.0,0.0,Monsoon,Winter,29.0,313.0,Medium,High,328.0,43.0
2022-08-05,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,20,,8.0,0.0,Monsoon,Winter,23.0,155.0,Low,Low,223.0,13.0
2022-08-06,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,21,,8.0,1.0,Monsoon,Winter,23.0,498.0,Low,High,353.0,33.0
2022-08-07,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,18,,8.0,1.0,Monsoon,Winter,18.0,493.0,Low,High,316.0,37.0
2022-08-08,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,19,,8.0,0.0,Monsoon,Winter,20.0,341.0,Low,High,316.0,39.0
2022-08-09,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,20,,8.0,0.0,Monsoon,Winter,28.0,342.0,Medium,High,369.0,43.0
2022-08-10,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,8.0,0.0,Monsoon,Winter,25.0,278.0,Low,Medium,288.0,26.0
2022-08-11,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,24,,8.0,0.0,Monsoon,Winter,21.0,253.0,Low,Medium,289.0,25.0
2022-08-12,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,8.0,0.0,Monsoon,Winter,28.0,322.0,Medium,High,384.0,51.0
2022-08-13,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,21,,8.0,1.0,Monsoon,Winter,28.0,303.0,Medium,High,389.0,42.0
2022-08-14,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,8.0,1.0,Monsoon,Winter,29.0,362.0,Medium,High,323.0,45.0
2022-08-15,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,20,,8.0,0.0,Monsoon,Winter,16.0,267.0,Low,Medium,283.0,22.0
2022-08-16,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,23,,8.0,0.0,Monsoon,Winter,29.0,148.0,Medium,Low,241.0,17.0
2022-08-17,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,8.0,0.0,Monsoon,Winter,27.0,290.0,Medium,Medium,285.0,28.0
2022-08-18,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,8.0,0.0,Monsoon,Winter,15.0,250.0,Medium,Medium,296.0,34.0
2022-08-19,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,22,,8.0,0.0,Monsoon,Winter,23.0,274.0,Low,Medium,296.0,24.0
2022-08-20,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,8.0,1.0,Monsoon,Winter,26.0,335.0,Low,High,366.0,38.0
2022-08-21,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,8.0,1.0,Monsoon,Winter,29.0,373.0,Medium,High,308.0,54.0
2022-08-22,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,24,,8.0,0.0,Monsoon,Winter,21.0,310.0,Low,High,347.0,31.0
2022-08-23,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,20,,8.0,0.0,Monsoon,Winter,19.0,330.0,Low,High,304.0,30.0
2022-08-24,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,20,,8.0,0.0,Monsoon,Winter,27.0,140.0,Medium,Low,222.0,22.0
2022-08-25,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,20,,8.0,0.0,Monsoon,Winter,16.0,228.0,Low,Medium,264.0,25.0
2022-08-26,Bareilly,United,ON,Auto,ON,Normal,Scheduled,Scheduled,,,21,,8.0,0.0,Monsoon,Winter,16.0,232.0,Medium,Medium,291.0,31.0
2022-08-27,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,23,,8.0,1.0,Monsoon,Winter,25.0,499.0,Low,High,358.0,30.0
2022-08-28,Bareilly,United,ON,Auto,ON,Normal,Off,Off,,,22,,8.0,1.0,Monsoon,Winter,23.0,474.0,Low,High,349.0,33.0
